Word1,Word2,CBoW_Model_W1,CBoW_Model_W2,CBoW_Model_W3,CBoW_Model_W4,CBoW_Model_W5,CBoW_Model_W6,CBoW_Model_W7,CBoW_Model_W8,CBoW_Model_W9,CBoW_Model_W10,CBoW_Model_W11,CBoW_Model_W12,CBoW_Model_W13,CBoW_Model_W14,CBoW_Model_W15,CBoW_Model_W16,CBoW_Model_W17,CBoW_Model_W18,CBoW_Model_W19,CBoW_Model_W20,CBoW_Model_W21,CBoW_Model_W22,CBoW_Model_W23,CBoW_Model_W24,CBoW_Model_W25,SGNS_Model_W1,SGNS_Model_W2,SGNS_Model_W3,SGNS_Model_W4,SGNS_Model_W5,SGNS_Model_W6,SGNS_Model_W7,SGNS_Model_W8,SGNS_Model_W9,SGNS_Model_W10,SGNS_Model_W11,SGNS_Model_W12,SGNS_Model_W13,SGNS_Model_W14,SGNS_Model_W15,SGNS_Model_W16,SGNS_Model_W17,SGNS_Model_W18,SGNS_Model_W19,SGNS_Model_W20,SGNS_Model_W21,SGNS_Model_W22,SGNS_Model_W23,SGNS_Model_W24,SGNS_Model_W25,Reference_val 
intelligence,logic,0.27443895,0.7649151,0.7907945,0.769413,0.786669,0.7828994,0.7675847,0.749702,0.71732515,0.719622,0.72861063,0.7080898,0.7105459,0.67476207,0.66301984,0.661781,0.66187483,0.6442471,0.6300711,0.6410359,0.61128426,0.59877145,0.60621303,0.5593356,0.61030984,0.28633395,0.18450141,0.17448169,0.1694838,0.16392884,0.18338329,0.1643727,0.18036386,0.14926332,0.1668981,0.19358735,0.16396199,0.16693203,0.2118043,0.21843699,0.2008597,0.20949773,0.197907,0.20451155,0.19540377,0.20866403,0.20976032,0.22792035,0.2011454,0.22411288,6.5
communication,language,0.22452271,0.75271845,0.784211,0.80524653,0.7804204,0.7663063,0.7532772,0.7389958,0.7411512,0.69842124,0.6880355,0.7043351,0.68263274,0.6621933,0.6768079,0.64722776,0.6301048,0.637411,0.63299286,0.61333376,0.5955558,0.600598,0.5674361,0.5800806,0.5759853,0.23847415,0.25760466,0.27702916,0.26505738,0.2529019,0.27148783,0.28172618,0.28589073,0.28044948,0.2791651,0.28214598,0.30356783,0.32453275,0.32035744,0.32038093,0.31230798,0.34058544,0.334048,0.3302567,0.31818062,0.35913047,0.36814487,0.35882753,0.32190192,0.3410395,7.47
mink,fur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.83
mob,crowd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.85
shore,coast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.83
wire,cord,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62
bird,turkey,0.14792827,0.71319985,0.7470521,0.74346757,0.7060437,0.72460794,0.66306585,0.620984,0.6276498,0.64793986,0.57123864,0.56651145,0.57402897,0.50578094,0.5256086,0.47948122,0.521155,0.48929805,0.47563168,0.4033305,0.3778503,0.492095,0.3751729,0.392451,0.38934124,0.14269263,0.102316186,0.14517826,0.104618266,0.106480956,0.11996158,0.090003684,0.124770194,0.16557628,0.15231407,0.103786275,0.10209732,0.12717775,0.11954152,0.1266058,0.14659205,0.15493363,0.1386463,0.13056616,0.1713992,0.115340784,0.12264128,0.15154068,0.16147837,0.17566417,6.58
bed,crib,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3
competence,ability,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5
cloud,haze,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.32
supper,meal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.53
bar,cage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8
water,salt,0.5755503,0.81721187,0.8431133,0.8132161,0.79248655,0.7688822,0.7743492,0.7779745,0.7438465,0.7036376,0.71057343,0.6951015,0.66148317,0.6612295,0.6969483,0.6120653,0.6475881,0.5992278,0.6415873,0.63309264,0.56957805,0.64739317,0.58685994,0.5658782,0.597523,0.52222735,0.52314746,0.47480735,0.4773981,0.45545182,0.4667896,0.44745678,0.4589023,0.47435534,0.44620615,0.43749508,0.46578687,0.45802778,0.4773848,0.48424512,0.49953553,0.47293407,0.46471643,0.50351274,0.50116974,0.46991944,0.48998028,0.49341568,0.47147328,0.48131475,1.3
sense,intuition,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.68
situation,condition,0.3813902,0.77223617,0.78199536,0.7661391,0.7534053,0.77411544,0.7337237,0.7369274,0.7024682,0.6514421,0.63347435,0.5781386,0.5829806,0.56435907,0.58242553,0.5424463,0.55984443,0.49404955,0.5367744,0.5393717,0.51595604,0.5323487,0.47878754,0.49099836,0.44792777,0.3572314,0.27458653,0.2333835,0.25096044,0.23941907,0.15097067,0.21471325,0.19491763,0.21501178,0.17584518,0.2212304,0.20301875,0.182515,0.26438594,0.2087723,0.2172038,0.2234198,0.23912457,0.2858437,0.27203542,0.24198085,0.2568032,0.24901104,0.2738237,0.3205894,6.58
crime,theft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.53
style,fashion,0.4269997,0.7684746,0.77794975,0.764011,0.75833786,0.7415693,0.71056235,0.7205572,0.64774704,0.6714411,0.6386059,0.6592257,0.6147284,0.55627394,0.57779443,0.5425244,0.5647594,0.5894458,0.4964062,0.5242833,0.4766556,0.45491743,0.42965126,0.41702735,0.46886355,0.3412739,0.3443088,0.31538808,0.28629854,0.26114357,0.27459866,0.28946185,0.2752609,0.29981506,0.2823995,0.2623945,0.2961711,0.29217413,0.302802,0.3060009,0.2938079,0.29915267,0.31281468,0.32559317,0.3081671,0.30059046,0.32332736,0.31140304,0.3487153,0.3600639,8.5
boundary,border,0.608906,0.83629835,0.86084855,0.85787493,0.8577445,0.8606153,0.82946205,0.8256173,0.8107579,0.8082996,0.7773569,0.7814154,0.7768132,0.7721151,0.7735114,0.71225643,0.7533472,0.747117,0.73469263,0.7368383,0.69537914,0.7207004,0.7061334,0.7051221,0.7206717,0.5721881,0.53945804,0.50471455,0.48422056,0.47311863,0.48056072,0.4833936,0.4700349,0.4634745,0.51339716,0.486459,0.4815911,0.5113555,0.4866491,0.50635195,0.5220959,0.50972646,0.5150935,0.49614725,0.53041464,0.5323701,0.5144081,0.5156902,0.5127436,0.5263537,9.08
arm,body,0.19674575,0.69483364,0.7187648,0.7246684,0.7326652,0.7028236,0.71463597,0.6665919,0.66730034,0.6499898,0.65934575,0.64807546,0.6167172,0.61343145,0.6297711,0.60738224,0.6382006,0.6071548,0.59970975,0.56252015,0.5906272,0.5368005,0.57356787,0.5643424,0.5718386,0.19774547,0.22306727,0.21976277,0.22597755,0.2646249,0.24297675,0.21867919,0.24880151,0.26954186,0.23044504,0.27284166,0.2616001,0.24781932,0.2706516,0.2931633,0.25981572,0.29189187,0.27303907,0.26348695,0.29394117,0.2713077,0.27378377,0.29670745,0.302719,0.25666112,4.05
boat,car,0.4896684,0.7931565,0.7806695,0.7769103,0.7641229,0.7503511,0.6844148,0.68286574,0.61732876,0.5608958,0.6323242,0.6422931,0.5621606,0.57757634,0.59102166,0.50151324,0.53198934,0.49955034,0.53870547,0.46903583,0.47973704,0.500698,0.39645866,0.4356261,0.43617684,0.41415015,0.35175478,0.32257277,0.30235103,0.3146278,0.27860552,0.29457352,0.28837228,0.27378342,0.28263187,0.31915504,0.29044226,0.28961116,0.29795498,0.2745914,0.28137812,0.29273963,0.29628897,0.29879576,0.29067564,0.27543676,0.27272654,0.3012465,0.2718705,0.32845822,2.37
sandwich,lunch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3
bride,princess,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8
heroine,hero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.78
car,gauge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13
insect,bee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.07
crib,cradle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.55
animal,person,0.26870224,0.7309667,0.77670485,0.7657212,0.75941336,0.75353557,0.7157638,0.69160306,0.6945092,0.66285205,0.6248548,0.64390856,0.6520078,0.6017624,0.58086455,0.57471573,0.56670094,0.49597228,0.5717249,0.4861429,0.49710685,0.4868081,0.51712954,0.46849966,0.4401391,0.2644464,0.18382618,0.19086413,0.16356277,0.17645663,0.15468836,0.14020595,0.18320066,0.17693803,0.19790828,0.16655038,0.21629722,0.22593752,0.21953464,0.21309306,0.24235398,0.21942556,0.20410648,0.21905412,0.2401653,0.24866112,0.20527504,0.24473941,0.24898121,0.25564677,3.05
marijuana,herb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5
bed,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92
cheek,tongue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.52
disc,computer,0.2409072,0.73451155,0.7787576,0.7775592,0.78771794,0.7891907,0.753165,0.7769197,0.74408937,0.712502,0.729089,0.7248217,0.6641921,0.6792457,0.6643827,0.6469707,0.6441535,0.61595947,0.6793414,0.620759,0.60709393,0.6040528,0.5897659,0.6008311,0.6117017,0.24203083,0.20345601,0.26326346,0.23073766,0.25355577,0.23093423,0.18241403,0.2586133,0.21975295,0.24331984,0.2161595,0.2717011,0.274807,0.2394015,0.26123616,0.2570486,0.24475724,0.27092242,0.26472768,0.2523976,0.2369915,0.28250208,0.28003162,0.30533117,0.27090344,3.2
curve,angle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33
grass,moss,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
school,law,0.119424716,0.6547903,0.70791334,0.75106084,0.7381669,0.7406153,0.74266255,0.7277706,0.7132668,0.7033601,0.7068404,0.7040638,0.6722691,0.6824412,0.67697346,0.67838025,0.6706785,0.68215024,0.66480124,0.66241515,0.6646671,0.6387946,0.68989086,0.65983033,0.6654335,0.14322063,0.1696373,0.15342665,0.17801918,0.17696269,0.19946544,0.18843068,0.20227376,0.19678827,0.2098741,0.21887766,0.22721168,0.24458387,0.22838268,0.24275501,0.22677888,0.21875837,0.25064728,0.23896345,0.2546609,0.24141209,0.25650185,0.23733038,0.26820037,0.27122176,1.13
foot,head,0.3184927,0.73799443,0.7767315,0.746449,0.73281753,0.72541237,0.70247984,0.6786188,0.68241584,0.58597827,0.64465266,0.64516294,0.6270851,0.5940342,0.59476125,0.57240117,0.54096663,0.56634396,0.5653291,0.56614184,0.47388017,0.5023037,0.49357474,0.5181244,0.48302948,0.28549987,0.21878405,0.18457341,0.1853548,0.1787192,0.18419129,0.19427654,0.22752982,0.20839837,0.21549958,0.24671254,0.23019218,0.21805263,0.22630945,0.24081741,0.23419832,0.25465223,0.2886511,0.24867979,0.24736974,0.28930554,0.27296847,0.2844289,0.25016627,0.2571311,2.3
mother,guardian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5
orthodontist,dentist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.27
alcohol,whiskey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.27
mouth,tooth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3
breakfast,bacon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.37
bathroom,bedroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4
plate,bowl,0.24790621,0.7252265,0.7569741,0.70446146,0.7192771,0.61925954,0.65485907,0.60454714,0.61005497,0.5845674,0.55024505,0.5820987,0.48281538,0.54431665,0.53359526,0.40200067,0.50570273,0.44790316,0.4859752,0.46037892,0.4934561,0.428245,0.42848784,0.40661186,0.37289238,0.19120988,0.17389902,0.23840562,0.13738865,0.16337341,0.16078739,0.1292116,0.17432408,0.16980153,0.13983546,0.14895946,0.16444582,0.16062492,0.18321386,0.1572077,0.14425918,0.18148452,0.16434363,0.1727074,0.17006981,0.19020818,0.16246666,0.15477431,0.18179542,0.16413954,5.23
meat,bacon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8
air,helium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.63
worker,employer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.37
body,chest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.45
son,father,0.6136049,0.8861872,0.90311074,0.9129187,0.9121789,0.89947367,0.8971553,0.893889,0.89966637,0.89124084,0.88704026,0.876343,0.86937875,0.85828966,0.8597507,0.8503059,0.85583496,0.8475816,0.8539706,0.8456929,0.84557337,0.84271824,0.8283764,0.8268796,0.7970096,0.59452283,0.6018977,0.60737497,0.5999307,0.6392938,0.623659,0.63917935,0.67111766,0.6704916,0.6728894,0.7031822,0.709617,0.71381783,0.7097883,0.7162892,0.7302466,0.7127197,0.72862625,0.74284077,0.7431155,0.72651744,0.74011993,0.7229912,0.74663377,0.74645233,3.82
heart,surgery,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08
woman,secretary,0.12778641,0.68964326,0.70381534,0.70740044,0.69198346,0.6743819,0.659114,0.6323714,0.5912951,0.60001874,0.59608996,0.5555841,0.5550207,0.56551605,0.50950325,0.5053232,0.49023196,0.48329848,0.47761044,0.48930478,0.42056647,0.4543608,0.39457867,0.38174495,0.3559949,0.15387417,0.13230968,0.116735995,0.11341478,0.102916226,0.16412607,0.08187458,0.13024607,0.12582135,0.10192533,0.15695503,0.13668554,0.12816787,0.12011748,0.11369082,0.13267599,0.13974532,0.15089181,0.12895581,0.1275678,0.16163476,0.150219,0.15397647,0.10354915,0.12783676,1.98
man,father,0.23219523,0.72648555,0.7890817,0.80563533,0.78410876,0.7682913,0.7591216,0.7644477,0.7621952,0.74667007,0.7232757,0.72650206,0.71285975,0.6751183,0.69233835,0.66833115,0.68442315,0.65986294,0.6159918,0.61687446,0.6098299,0.6325501,0.6288252,0.5798354,0.57890004,0.26872188,0.29174975,0.29593605,0.32307708,0.3047668,0.31183648,0.34438458,0.35629085,0.38998896,0.4168299,0.4040237,0.39970246,0.3957242,0.40955344,0.3941273,0.43873605,0.4114983,0.4309858,0.44455302,0.48022985,0.42767948,0.46327627,0.43753332,0.4515903,0.47781417,4.83
beach,island,0.5022577,0.81815183,0.82081354,0.8312301,0.8013317,0.8212683,0.79567236,0.76927006,0.7621175,0.7189958,0.7430964,0.7492593,0.7199945,0.70799,0.68761116,0.68804497,0.68918926,0.6282559,0.67648304,0.6428189,0.61102694,0.5973618,0.6185249,0.6916853,0.6521839,0.44151208,0.44382504,0.44849262,0.42459306,0.39464176,0.40689597,0.4018205,0.40809286,0.40217566,0.36692452,0.41681266,0.39359313,0.40276924,0.41320443,0.3746182,0.37754402,0.40910003,0.41402742,0.40942103,0.39642528,0.39226818,0.40850276,0.4055972,0.44132537,0.4189285,5.6
story,topic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
game,fun,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.42
weekend,week,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
couple,pair,0.3780313,0.8320277,0.79003215,0.78212535,0.7554358,0.7319031,0.6894374,0.7028552,0.65091807,0.65535367,0.5521332,0.6227335,0.5986333,0.56388104,0.5374054,0.51404494,0.51318884,0.43310362,0.4593288,0.4415596,0.44158754,0.48475718,0.48171678,0.38369238,0.4325571,0.34225848,0.31835908,0.26683635,0.25527945,0.26774582,0.22767623,0.25027895,0.17386554,0.22573283,0.21774316,0.24014926,0.22784671,0.23825078,0.23447566,0.22786874,0.21857625,0.23472418,0.22641462,0.27768445,0.23835094,0.2677198,0.25872654,0.2556289,0.2500881,0.26032975,8.33
woman,wife,0.43495366,0.81109035,0.8091638,0.813272,0.7905497,0.79496485,0.76099753,0.74864674,0.7451384,0.7215047,0.68674845,0.6656848,0.66665375,0.6692343,0.64445204,0.65722686,0.57185113,0.5881696,0.6022948,0.5883614,0.5607922,0.5790679,0.5812619,0.57629424,0.503921,0.3984741,0.3526081,0.33748603,0.35738432,0.36901015,0.37817582,0.37935412,0.38340652,0.39251506,0.39395908,0.39073423,0.42271107,0.41759184,0.4316255,0.43350232,0.46178937,0.4677447,0.4349587,0.43489838,0.4617909,0.4540456,0.47413623,0.4739363,0.4737705,0.46114558,5.72
sheep,cattle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77
purse,bag,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.33
ceiling,cathedral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42
bean,coffee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.15
wood,paper,0.36687642,0.76849073,0.7913507,0.7875031,0.7916418,0.7544862,0.7465907,0.7331777,0.6975721,0.686927,0.6635909,0.5938977,0.5726681,0.6009238,0.574451,0.60851395,0.5794167,0.5450475,0.51037395,0.4770746,0.5035806,0.46700418,0.54327184,0.4257042,0.47405967,0.34743994,0.33760306,0.29051006,0.28697023,0.29458225,0.27271554,0.29007882,0.29885295,0.2717553,0.26835304,0.27966326,0.28161237,0.28244168,0.32756895,0.255619,0.31374893,0.3112666,0.31894,0.3200807,0.299628,0.2881546,0.296463,0.31133837,0.33225363,0.27725667,2.88
top,side,0.19461745,0.67994446,0.72930115,0.73321533,0.7406401,0.72922343,0.72683215,0.71579236,0.6982662,0.6758028,0.7037583,0.6617862,0.6481525,0.61762273,0.6186168,0.59459347,0.5785202,0.6136891,0.57617044,0.5645702,0.5673982,0.56109893,0.56216884,0.5384415,0.5578346,0.16633227,0.16161184,0.19165656,0.18067406,0.22086973,0.2244196,0.18900488,0.23054202,0.21413994,0.24785055,0.23992956,0.2552149,0.22690958,0.2957518,0.24510893,0.25983614,0.29332212,0.31088203,0.2907232,0.29774225,0.2753321,0.32975417,0.29818434,0.30527848,0.31952715,1.9
crime,fraud,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.65
